Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6f6c49da51b825dfa352c55b783068a7acba4335ed723b5ee850b53e13081c5d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.580059,51.459057,On or near WADE STREET,E01033358,Bristol 054D,Investigation complete; no suspect identified
77679dbee9ec33ae45f42c258083a3ca6ad44c4cd71a5196ea778a1ac9e01386,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.628070,51.409364,On or near FOUR ACRES,E01014515,Bristol 050A,Investigation complete; no suspect identified
9a95d31431a5242323eb93a329488607ebef51b3fa1d380eb3c0c0d70ee27310,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.312304,51.227523,On or near Petrol Station,E01029035,Mendip 007B,Investigation complete; no suspect identified
7512db4f4871de26b6ecc0cd1eee085309b5fea0456e7640fdf72f099b839989,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.594267,51.449176,On or near Parking Area,E01014540,Bristol 032B,Investigation complete; no suspect identified
3922b75587d16645e184afa1bac57d87698f67591255e47456a1f7342bb19e96,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.651312,51.504900,On or near ORLEBAR GARDENS,E01014639,Bristol 003D,Investigation complete; no suspect identified
59dfd45171740958d1dc89d46c177a444b8b68cdaeced8272857a1e111eabdaa,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.543190,51.191242,On or near CORNHILL,E01029064,Mendip 006C,Investigation complete; no suspect identified
7477916518812ec6bc22043dcec605eeaf0edb7189d2c41bc74ba794b7aa44f1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
28b7c912e7e676146ebd8274f99eb18c0ffe103a526d4871b9bf2ecda2d0ae1d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.542943,51.459424,On or near GLEBE ROAD,E01014683,Bristol 028B,Investigation complete; no suspect identified
97bce4da176619d2fabd4211a22969a66d5fbcbc51d8bf150755ce4b0a6af77c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.584561,51.428328,On or near NEWRY WALK,E01014578,Bristol 044A,Investigation complete; no suspect identified
4be413feaa31f1b6ed8b6bc7d2595a40519396314f407484785412482312baea,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
8149c3574637b0126426c4e091f8178e33edf67911570dadf1876a6b580b5b4f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.000586,51.115565,On or near DUKES MEAD,E01029101,Sedgemoor 014A,Investigation complete; no suspect identified
30480268a59c84c9a2b5bceb44934a931bdbda04ee53133fdcc5a0f96bdf605d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.585253,51.465622,On or near NORRISVILLE ROAD,E01014489,Bristol 023D,Investigation complete; no suspect identified
d0a5ae3422fae7d0b4b325ac339e70c299e9a553427595d025c306d9ee5d0bef,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.494083,51.490580,On or near WOODHALL CLOSE,E01014959,South Gloucestershire 023A,Investigation complete; no suspect identified
fb010f26aebd9f1ceb6db84b9e54d22dabd4a323ccd6d39dc4290047a1e405ee,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
b8c8ded6724bb374d4ba4bb4a68c7483a5a0285b28ae7c768a7cf9afaf697fa5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
3fd76d2f0a4668a130ed8141eda51c947bb801c15ccb5d6ae31e43ac7064869f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976179,51.223013,On or near CORONATION ROAD,E01029134,Sedgemoor 005E,Investigation complete; no suspect identified
52285819181532d30a36a6732a5621bbbf2d200a1f8289b471746590ff15484b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.570578,51.400460,On or near HOLBEACH WAY,E01014725,Bristol 052E,Investigation complete; no suspect identified
390cd832d87b164765e7c5628b17c4529cda63214d3a731c1fa4cc95ca65f73c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.592953,51.500992,On or near GREENFIELD ROAD,E01014692,Bristol 002E,Investigation complete; no suspect identified
de294ca0a95f9d9e829363572fb079ac47488acab59d72a4c52a42fe03ebd0e2,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
5b91eda42663240473a3e2a51ca79d4c2809747b6dce6fcdfdef7dfb49b1685c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.512763,51.471240,On or near ST BEDE'S ROAD,E01014624,Bristol 018A,Investigation complete; no suspect identified
a91bc0d3cd485ab55170847c2807593df27b3d92700a230269f121295f0a154c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976202,51.220702,On or near KING STREET,E01029131,Sedgemoor 005B,Investigation complete; no suspect identified
c1c1f4faa424ccd5a6140cfc20224a9ea59a4475b66e4a1faef578007884bff5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.101442,51.026820,On or near CHEDDON ROAD,E01029299,Taunton Deane 007E,Investigation complete; no suspect identified
c897439c7b09201534ac4135d0f937304b67a6245e6718c2fc60198a625c48cb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.546160,51.323652,On or near UPPER BRISTOL ROAD,E01014419,Bath and North East Somerset 020C,Investigation complete; no suspect identified
daffaf93d55d6acc7aa4821e368ae6d39433063fcd5230a089005b4a55fa7716,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.620548,51.507818,On or near GRAYLE ROAD,E01032517,Bristol 001H,Investigation complete; no suspect identified
10569519223822969099173ccad9ef9e53300cc0e2af537d7dc477034abd843f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.960307,51.367045,On or near Sports/Recreation Area,E01014774,North Somerset 014D,Investigation complete; no suspect identified
c0206736361f2265e1b38ad56201198db912d1f384fb4c66ba496801f0efd044,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.666649,51.494527,On or near BARROWMEAD DRIVE,E01014497,Bristol 003A,Investigation complete; no suspect identified
550f51af01004a266d704d9e3eccc1a4759197356b4c8e01f8e96a6d1497755a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.590766,51.457808,On or near Shopping Area,E01033342,Bristol 025E,Investigation complete; no suspect identified
8f367a96a069139a57b995c1d303de515e95fd026e3b2a52b44eeb9a8c1af88e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
86398941af370cad559e2df952c25665a56ea43d12d1a2543742d62b25bad584,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.629928,51.408527,On or near TURTLEGATE AVENUE,E01014517,Bristol 050C,Investigation complete; no suspect identified
2105c553d65e0147afde61f0c7d6afe1f2da9318ab61d67f30c3a11ae8ab9048,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c2bfd51890d55a44ea7745c734382b2709edbe7e5ef3fb4717db7a35e0ce20f6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4399f165be862b1cdec65c8b57bb1fd75c54c5b694489f4a88b30a2697a9f356,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.568008,51.434416,On or near Supermarket,E01014646,Bristol 042B,Investigation complete; no suspect identified
7059bbeb490f3719f251a617702df945d4a3d63088a757ad95dbd16332dceb5b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.560383,51.524746,On or near THE CLOSE,E01014984,South Gloucestershire 015E,Investigation complete; no suspect identified
a2d3dc6910052c740c189fbba4391206436c70fcbfdafb42ca209f156a169cc8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.252672,51.023381,On or near CREEDWELL CLOSE,E01029267,Taunton Deane 003A,Investigation complete; no suspect identified
db45a6bed7a0af99ccc1eec467873069c6e9ccc4bb583e0e643e403dcee6918e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.196902,51.744309,On or near HILL TOP CLOSE,E01022399,Stroud 006B,Investigation complete; no suspect identified
fa1ab57466133027d0b9a84356a81054c1da12cf92a33fd5b4847988ba9c52e4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.964741,51.334718,On or near Sports/Recreation Area,E01014831,North Somerset 021C,Investigation complete; no suspect identified
64cd975a7d057a5e4d6d34563172e7e1404121acde3ee73c5f178aff0414f931,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.530633,51.454130,On or near CATTISTOCK DRIVE,E01014677,Bristol 033A,Investigation complete; no suspect identified
4619c6466f77b23cd61fca777e759951bace6055cc3a227ddf0dac6150fb7b1a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.498613,51.416002,On or near HIGH STREET,E01014400,Bath and North East Somerset 001B,Investigation complete; no suspect identified
c015356d0553312cc3cc1d00357649d22285a4c6abc6103ad8f563f979630406,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.105975,51.024385,On or near WILLIAM STREET,E01029287,Taunton Deane 007B,Investigation complete; no suspect identified
358b8809d58113d8b8b2865d2f4cf444e10f2e0ac81dc0ec85b7af19dba8bd6c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.543271,51.476093,On or near HAWKESBURY ROAD,E01014572,Bristol 019A,Investigation complete; no suspect identified
cdc4d85145a3528363f5b6e3656533b01f86b2228b025f0dbed59ef4795620d6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.646660,50.932898,On or near JUNIPER CLOSE,E01029242,South Somerset 018B,Investigation complete; no suspect identified
cdfeeee7af18d35a9d0c91caac89c214182399ac90e2f93cc56d9bc467d53106,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
31bf16b354a31545ed819897ec0ce725dbe41aeefe26900e593b845d6de8264c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4efb6a66d3f1f4a11a5f1e3b3117fffe2bf600d6d810aa2c45b5a3a924a3bf17,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
9a88d95e4daacbcee26d06e89e595e19a8f0cbb161ed49971be37605f492f259,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.593385,51.461032,On or near PRINCESS ROW,E01033342,Bristol 025E,Investigation complete; no suspect identified
4118a0718a7b84d63a691a0200e9bd2fe1339d34fd33b196f0ea9991871bf961,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.183874,51.055258,On or near HOBBS MEAD,E01029258,Taunton Deane 001A,Investigation complete; no suspect identified
732711c0ff3ba7361e8c8f2fe8cc61ab5573e54aec1ee0f2378cc4afd2c002e1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-1.930187,52.446823,On or near Supermarket,E01033634,Birmingham 096G,Investigation complete; no suspect identified
14f4141b7003db2e841fcfca150b5372d25c30c50124c763c46c383c40ff23e9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
d6ec9f32e7efa7cde25c87bcb323a758fbebbb91070cd9bb2825a1ce52ff4712,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.567198,51.456072,On or near WILLIAM MASON CLOSE,E01033356,Bristol 056C,Investigation complete; no suspect identified
82668ac1fcf21b7d8e34e27139b5385d548314ae66b224bd8a217dab1e6ece52,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
f30cc3bbdf64c9552768c8789ebf4279ee35eb5871a77fc24a0cfc3933f11a90,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.561381,51.467627,On or near BELLE VUE ROAD,E01014568,Bristol 057A,Investigation complete; no suspect identified
cd331d0229e963724668562a331cc9940021a7553ba06d939bbe05fb7ed65189,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.951063,51.357660,On or near MILTON BROW,E01014815,North Somerset 017C,Investigation complete; no suspect identified
d9c167d31016567e0ba5814abdab10dee033a3839756c564aaf1afc22184c987,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.315651,51.220618,On or near MOUNTSFIELD,E01029038,Mendip 007D,Investigation complete; no suspect identified
b41f7b84cad59e8d57f423ad782eb84310d07ab6f13501a57eaf4e61ef4587d4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.492933,51.468115,On or near GILPIN CLOSE,E01014926,South Gloucestershire 027B,Investigation complete; no suspect identified
485f49edbdfbc102ad82b3eeb2cd7818764e7d335a42e1458a14b139232b6007,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573052,51.504032,On or near SHIELDS AVENUE,E01014909,South Gloucestershire 018F,Investigation complete; no suspect identified
876299abd9c5f97eba188ac551adf2653e1c00f51ad6b0c75723bd10c473d533,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.508804,51.476400,On or near PORTLAND COURT,E01014975,South Gloucestershire 026E,Investigation complete; no suspect identified
d1e472b837d05bd01b5cae754af11052e3cd022682ebb279b3a5a06d23e388f9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.324685,51.175982,On or near INGRAMS MEADOW,E01029339,West Somerset 003C,Investigation complete; no suspect identified
12e1ae5bb51c9d7663d8d90a99c5f7defa4bd0b37e9b3f0025e7326c52faa9d6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
480ab241e6588f5fc63d4c9ff3cee1029fc98df60683f972d2c41d5c32b48b09,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.747337,51.415642,On or near WESTFIELD DRIVE,E01014738,North Somerset 011B,Investigation complete; no suspect identified
409b9153494fc3510c55f192983027d8af5778ef0626ac0e3993579928f64488,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
7b0a99bcccbd733b3656f301a45fa7c69f6b28c3705302b313942f0761f8af63,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
3e731f83b1ce1556b314b681a88368bf3eac6d4258e6ac5cbfc23e950875fd4c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.843246,51.445042,On or near WOODLAND GLADE,E01014752,North Somerset 005A,Investigation complete; no suspect identified
3e92e47fd19373ba4687fdcef9e95ce623c121b3586a2fd04163d4bea899a066,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.517316,51.483035,On or near KIMBERLEY AVENUE,E01014591,Bristol 013D,Investigation complete; no suspect identified
349583b520f2b4043b4b051cbe0648574874e8dbef79fd40f77f3e9b920d6524,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.540872,51.460728,On or near CHERRY ORCHARD LANE,E01014683,Bristol 028B,Investigation complete; no suspect identified
22f90120ab1e3f5c3c6e7f3bbbf390629a90e4a5f0dba43bfc4c14205084397d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.679707,51.008274,On or near GREAT ORCHARD,E01029198,South Somerset 006C,Investigation complete; no suspect identified
33dc14a4ef6fa6e8a321d71d105151b5d80a81092824f2ab44ac0971814107d7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.516471,51.502550,On or near PENN DRIVE,E01014996,South Gloucestershire 017C,Investigation complete; no suspect identified
e5b39c8592f4fbe40f920720b5a1f4c19821736acc9c7597483ad5cb236599d0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.585216,51.529094,On or near SPRUCE WAY,E01014951,South Gloucestershire 011F,Investigation complete; no suspect identified
5f1d23362a79660d3138feb259314d86bdb0ab4ff2cdf27f15cacad95bf75f79,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.445981,51.282759,On or near HAYDON HILL,E01014451,Bath and North East Somerset 024D,Investigation complete; no suspect identified
b3a709dc5699632f3701986b3d8c6712b5c5c01e9ab9bcfb0537afdab209e030,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.426019,51.452597,On or near HIGH STREET,E01014870,South Gloucestershire 024C,Investigation complete; no suspect identified
1580a190fa8c1247f52f380f38145521d61d4aaf917f1aa88d623f6cf056a2bd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.445981,51.282759,On or near HAYDON HILL,E01014451,Bath and North East Somerset 024D,Investigation complete; no suspect identified
50eff5b2780a3cd2c6da43c60546b367ec9d1182edc1f5a4f7d1ef223f9a3d9e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.644475,51.504317,On or near DE CLIFFORD ROAD,E01014639,Bristol 003D,Investigation complete; no suspect identified
89bbc3138b534de32282812b32253746b98a886617c073106aca2a9239b0c91b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
37113d79dd892bf686d7cb5ae9f3be415497fb64103a288af34c4b752c7aed75,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.621032,51.405616,On or near TAYLOR GARDENS,E01014597,Bristol 051D,Investigation complete; no suspect identified
42169c8051cf3fc4eb101c9d28b19c98f4410725c33b17d4fd456b85d5403dee,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.559401,51.458708,On or near BROOK STREET,E01014564,Bristol 055A,Investigation complete; no suspect identified
